YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,timestamp,predicted_ARRIVAL_DELAY
2015,1,1,4,OO,4674,N912EV,TUL,MSP,1210,1205.0,-5.0,8.0,1213.0,115.0,100.0,80.0,615,1333.0,12.0,1405,1345.0,-20.0,0,0,,,,,,,2022-11-13 08:33:55.975683,238.48087750992732
2015,1,1,4,OO,5477,N578SW,LAX,CLD,1155,1156.0,1.0,17.0,1213.0,45.0,45.0,25.0,86,1238.0,3.0,1240,1241.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,3.0397392741252847
2015,1,1,4,UA,244,N461UA,PBI,EWR,1000,954.0,-6.0,13.0,1007.0,168.0,164.0,145.0,1023,1232.0,6.0,1248,1238.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-21.97776301662048
2015,1,1,4,WN,2855,N720WN,TPA,RDU,1445,1447.0,2.0,9.0,1456.0,100.0,97.0,84.0,587,1620.0,4.0,1625,1624.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-1.335434442392106
2015,1,1,4,US,2190,N944UW,DCA,LGA,1800,1753.0,-7.0,15.0,1808.0,84.0,63.0,41.0,214,1849.0,7.0,1924,1856.0,-28.0,0,0,,,,,,,2022-11-13 08:33:55.975683,11.659379676329928
2015,1,1,4,AA,132,N3DUAA,PHL,DFW,1825,1826.0,1.0,25.0,1851.0,240.0,254.0,206.0,1303,2117.0,23.0,2125,2140.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,2.362793117151761
2015,1,1,4,EV,3270,N14162,GSO,EWR,1650,1640.0,-10.0,23.0,1703.0,100.0,113.0,74.0,445,1817.0,16.0,1830,1833.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,67.65063726532371
2015,1,1,4,B6,865,N583JB,BOS,RSW,2118,2226.0,68.0,15.0,2241.0,217.0,204.0,184.0,1249,145.0,5.0,55,150.0,55.0,0,0,,0.0,0.0,55.0,0.0,0.0,2022-11-13 08:33:55.975683,-8.638440193880278
2015,1,1,4,UA,1135,N66828,ORD,MCO,1432,1435.0,3.0,10.0,1445.0,164.0,149.0,130.0,1005,1755.0,9.0,1816,1804.0,-12.0,0,0,,,,,,,2022-11-13 08:33:55.975683,1.035367932528988
2015,1,1,4,WN,166,N620SW,MCO,STL,1720,1721.0,1.0,15.0,1736.0,150.0,157.0,138.0,882,1854.0,4.0,1850,1858.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.87932648244392
2015,1,1,4,US,751,N551UW,PHL,DFW,1610,1603.0,-7.0,43.0,1646.0,231.0,291.0,235.0,1303,1941.0,13.0,1901,1954.0,53.0,0,0,,53.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,-4.253197838353274
2015,1,1,4,OO,6335,N578SW,SAN,LAX,1732,1723.0,-9.0,18.0,1741.0,50.0,55.0,30.0,109,1811.0,7.0,1822,1818.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,19.99442840818158
2015,1,1,4,MQ,3342,N817MQ,DFW,LEX,840,,,,,123.0,,,785,,,1143,,,0,1,B,,,,,,2022-11-13 08:33:55.975683,-3.2709758487237535
2015,1,1,4,MQ,3653,N825MQ,DFW,TLH,1005,,,,,118.0,,,767,,,1303,,,0,1,B,,,,,,2022-11-13 08:33:55.975683,18.15586190432709
2015,1,1,4,DL,885,N607AT,ATL,GRR,1500,1500.0,0.0,20.0,1520.0,119.0,121.0,97.0,640,1657.0,4.0,1659,1701.0,2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.534537133309083
2015,1,1,4,B6,711,N595JB,JFK,LAS,1859,1858.0,-1.0,29.0,1927.0,355.0,367.0,330.0,2248,2157.0,8.0,2154,2205.0,11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,117.71109662095186
2015,1,1,4,WN,364,N498WN,DEN,LAX,855,850.0,-5.0,18.0,908.0,150.0,137.0,113.0,862,1001.0,6.0,1025,1007.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,40.5783139950472
2015,1,1,4,AA,1593,N3FVAA,CLT,DFW,1900,1903.0,3.0,12.0,1915.0,175.0,186.0,148.0,936,2043.0,26.0,2055,2109.0,14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.220040284030908
2015,1,1,4,EV,4407,N16951,ORD,FNT,2000,1953.0,-7.0,12.0,2005.0,70.0,55.0,38.0,223,2143.0,5.0,2210,2148.0,-22.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.432166184290086
2015,1,1,4,DL,1870,N935AT,ATL,ICT,915,914.0,-1.0,10.0,924.0,145.0,137.0,121.0,782,1025.0,6.0,1040,1031.0,-9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.683462087728417
2015,1,1,4,MQ,2845,N607MQ,JAN,DFW,1645,1712.0,27.0,8.0,1720.0,95.0,102.0,72.0,408,1832.0,22.0,1820,1854.0,34.0,0,0,,7.0,0.0,0.0,27.0,0.0,2022-11-13 08:33:55.975683,104.12235331281398
2015,1,1,4,US,863,N742PS,IND,CLT,1205,1207.0,2.0,14.0,1221.0,94.0,87.0,64.0,427,1325.0,9.0,1339,1334.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.199919751218152
2015,1,1,4,OO,6252,N507CA,EUG,SFO,1812,1812.0,0.0,14.0,1826.0,95.0,88.0,66.0,451,1932.0,8.0,1947,1940.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.441249123121056
2015,1,1,4,B6,1197,N760JB,PVD,FLL,1235,1244.0,9.0,9.0,1253.0,198.0,181.0,166.0,1188,1539.0,6.0,1553,1545.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-19.612228488899884
2015,1,1,4,MQ,3269,N505MQ,BNA,ORD,1055,1050.0,-5.0,11.0,1101.0,100.0,87.0,69.0,409,1210.0,7.0,1235,1217.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-21.335470521931384
2015,1,1,4,WN,892,N7748A,MCI,MKE,1040,1038.0,-2.0,13.0,1051.0,85.0,85.0,65.0,436,1156.0,7.0,1205,1203.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-17.531095064899922
2015,1,1,4,UA,1568,N36472,EWR,SFO,1746,1754.0,8.0,21.0,1815.0,408.0,398.0,370.0,2565,2125.0,7.0,2134,2132.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-1.9541690430946237
2015,1,1,4,VX,334,N838VA,LAX,FLL,1015,1012.0,-3.0,9.0,1021.0,285.0,287.0,265.0,2342,1746.0,13.0,1800,1759.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,15.32602620373317
2015,1,1,4,EV,4306,N13970,GPT,IAH,630,623.0,-7.0,9.0,632.0,87.0,89.0,72.0,376,744.0,8.0,757,752.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.218427414165278
2015,1,1,4,DL,612,N192DN,HNL,LAX,1157,1158.0,1.0,20.0,1218.0,333.0,315.0,291.0,2556,1909.0,4.0,1930,1913.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,119.05713671732175
2015,1,1,4,DL,835,N361NB,DFW,SLC,1420,1449.0,29.0,12.0,1501.0,172.0,148.0,133.0,989,1614.0,3.0,1612,1617.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-23.584593790022467
2015,1,1,4,DL,1139,N999DN,DCA,ATL,800,754.0,-6.0,13.0,807.0,124.0,108.0,84.0,547,931.0,11.0,1004,942.0,-22.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.368620008518963
2015,1,1,4,WN,1077,N515SW,DAL,AUS,1725,1730.0,5.0,11.0,1741.0,50.0,56.0,40.0,189,1821.0,5.0,1815,1826.0,11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.074770738067052
2015,1,1,4,EV,5384,N872AS,CHA,ATL,1500,1455.0,-5.0,7.0,1502.0,56.0,36.0,25.0,106,1527.0,4.0,1556,1531.0,-25.0,0,0,,,,,,,2022-11-13 08:33:55.975683,1.4899788104682428
2015,1,1,4,UA,1230,N38417,IAH,MCO,1015,1022.0,7.0,17.0,1039.0,138.0,130.0,105.0,854,1324.0,8.0,1333,1332.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-30.05814198309329
2015,1,1,4,AS,152,N768AS,OME,ANC,1235,1227.0,-8.0,8.0,1235.0,83.0,84.0,73.0,539,1348.0,3.0,1358,1351.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.047696268293412
2015,1,1,4,AA,1596,N3DLAA,SNA,DFW,1445,1444.0,-1.0,8.0,1452.0,170.0,165.0,144.0,1205,1916.0,13.0,1935,1929.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,57.31403869024137
2015,1,1,4,AA,1029,N3HXAA,DCA,JFK,1800,1754.0,-6.0,23.0,1817.0,75.0,97.0,61.0,213,1918.0,13.0,1915,1931.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,1.5193709359387575
2015,1,1,4,AA,1448,N3EGAA,BOS,DFW,1605,1559.0,-6.0,15.0,1614.0,275.0,291.0,264.0,1562,1938.0,12.0,1940,1950.0,10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.193591071772474
2015,1,1,4,DL,2562,N924DL,LGA,FLL,1135,1130.0,-5.0,13.0,1143.0,203.0,168.0,151.0,1076,1414.0,4.0,1458,1418.0,-40.0,0,0,,,,,,,2022-11-13 08:33:55.975683,224.84725012867972
2015,1,1,4,EV,4262,N14960,IAH,MFE,1900,1920.0,20.0,14.0,1934.0,77.0,79.0,59.0,316,2033.0,6.0,2017,2039.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,39.34511975142265
2015,1,1,4,AA,1142,N3DFAA,ORD,CLT,1755,1750.0,-5.0,13.0,1803.0,120.0,98.0,74.0,599,2017.0,11.0,2055,2028.0,-27.0,0,0,,,,,,,2022-11-13 08:33:55.975683,15.604993314411148
2015,1,1,4,AA,2208,N4WPAA,DFW,CLE,1415,1419.0,4.0,16.0,1435.0,155.0,145.0,118.0,1021,1733.0,11.0,1750,1744.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,35.73486512794086
2015,1,1,4,US,568,N565UW,PHX,TPA,955,954.0,-1.0,19.0,1013.0,235.0,225.0,199.0,1788,1532.0,7.0,1550,1539.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.008308098792676
2015,1,1,4,DL,836,N804NW,HNL,ATL,1735,1737.0,2.0,26.0,1803.0,518.0,517.0,483.0,4502,706.0,8.0,713,714.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.812193185300554
2015,1,1,4,AA,2481,N403AA,DFW,MFE,2055,2134.0,39.0,14.0,2148.0,90.0,93.0,75.0,469,2303.0,4.0,2225,2307.0,42.0,0,0,,3.0,0.0,39.0,0.0,0.0,2022-11-13 08:33:55.975683,-10.00855504973931
2015,1,1,4,AA,1216,N4YNAA,DFW,TUL,2210,2242.0,32.0,19.0,2301.0,55.0,62.0,39.0,237,2340.0,4.0,2305,2344.0,39.0,0,0,,7.0,0.0,0.0,32.0,0.0,2022-11-13 08:33:55.975683,0.5971478032083147
2015,1,1,4,AS,619,N619AS,LAS,SEA,1050,1040.0,-10.0,16.0,1056.0,160.0,149.0,128.0,867,1304.0,5.0,1330,1309.0,-21.0,0,0,,,,,,,2022-11-13 08:33:55.975683,18.25370022580332
2015,1,1,4,AA,1483,N3JVAA,LGA,MIA,1945,1933.0,-12.0,14.0,1947.0,192.0,174.0,152.0,1096,2219.0,8.0,2257,2227.0,-30.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.3880328326771183
2015,1,1,4,DL,2444,N926AT,IAH,ATL,1225,1219.0,-6.0,9.0,1228.0,120.0,112.0,85.0,689,1453.0,18.0,1525,1511.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.723628193411545
2015,1,1,4,B6,1066,N306JB,RSW,BOS,1955,1945.0,-10.0,8.0,1953.0,177.0,168.0,157.0,1249,2230.0,3.0,2252,2233.0,-19.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.399138986153591
2015,1,1,4,VX,27,N842VA,JFK,SFO,1630,1628.0,-2.0,27.0,1655.0,400.0,411.0,376.0,2586,2011.0,8.0,2010,2019.0,9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,60.47082094454866
2015,1,1,4,OO,4504,N162PQ,ORD,DTW,1625,1624.0,-1.0,17.0,1641.0,84.0,68.0,45.0,235,1826.0,6.0,1849,1832.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-23.75725873159238
2015,1,1,4,WN,363,N718SW,SLC,LAS,1425,1437.0,12.0,9.0,1446.0,80.0,68.0,50.0,368,1436.0,9.0,1445,1445.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.520211417055007
2015,1,1,4,AS,367,N708AS,SMF,SEA,715,710.0,-5.0,30.0,740.0,125.0,124.0,90.0,605,910.0,4.0,920,914.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,34.508768315340944
2015,1,1,4,AS,480,N792AS,SEA,SAN,1735,1727.0,-8.0,15.0,1742.0,154.0,163.0,144.0,1050,2006.0,4.0,2009,2010.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-17.339990027622097
2015,1,1,4,EV,5585,N853AS,ATL,SHV,1925,1922.0,-3.0,17.0,1939.0,116.0,114.0,93.0,551,2012.0,4.0,2021,2016.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,210.1804111521519
2015,1,1,4,UA,1100,N26123,MCO,EWR,1535,1544.0,9.0,18.0,1602.0,170.0,175.0,132.0,937,1814.0,25.0,1825,1839.0,14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.473645045782676
2015,1,1,4,DL,2049,N6709,ATL,SFO,815,815.0,0.0,14.0,829.0,328.0,299.0,278.0,2139,1007.0,7.0,1043,1014.0,-29.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.894997213867287
2015,1,1,4,DL,2370,N339NB,MSY,LGA,630,624.0,-6.0,13.0,637.0,168.0,171.0,137.0,1183,954.0,21.0,1018,1015.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,93.95139186674255
2015,1,1,4,US,802,N953UW,RSW,PHL,1555,1545.0,-10.0,9.0,1554.0,160.0,168.0,127.0,993,1801.0,32.0,1835,1833.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.766494756722757
2015,1,1,4,US,1809,N749US,PHX,EWR,2240,2238.0,-2.0,14.0,2252.0,263.0,257.0,222.0,2133,434.0,21.0,503,455.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,35.65569579309393
2015,1,1,4,EV,2538,N909EV,TYR,DFW,1645,,,,,45.0,,,102,,,1730,,,0,1,A,,,,,,2022-11-13 08:33:55.975683,-9.36266587289204
2015,1,1,4,WN,491,N7702A,BNA,DAL,2115,2109.0,-6.0,7.0,2116.0,120.0,120.0,107.0,623,2303.0,6.0,2315,2309.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.488250585222469
2015,1,1,4,B6,100,N594JB,LAX,FLL,2237,2237.0,0.0,9.0,2246.0,282.0,289.0,274.0,2342,620.0,6.0,619,626.0,7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,7.780091456645626
2015,1,1,4,AA,903,N017AA,EGE,DFW,1225,1300.0,35.0,15.0,1315.0,130.0,137.0,110.0,721,1605.0,12.0,1535,1617.0,42.0,0,0,,7.0,19.0,5.0,11.0,0.0,2022-11-13 08:33:55.975683,2.8489942805009867
2015,1,1,4,AA,347,N556AA,ORD,TUS,1945,1941.0,-4.0,11.0,1952.0,230.0,230.0,217.0,1437,2229.0,2.0,2235,2231.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.678803112820816
2015,1,1,4,US,713,N102UW,CLT,MSP,1120,1242.0,82.0,11.0,1253.0,164.0,171.0,152.0,930,1425.0,8.0,1304,1433.0,89.0,0,0,,7.0,0.0,82.0,0.0,0.0,2022-11-13 08:33:55.975683,-1.8796855441337796
2015,1,1,4,AA,320,N4XPAA,DFW,EWR,950,1014.0,24.0,13.0,1027.0,195.0,177.0,156.0,1372,1403.0,8.0,1405,1411.0,6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-20.645560528010467
2015,1,1,4,OO,4712,N161PQ,ORD,MSP,900,1156.0,176.0,18.0,1214.0,94.0,89.0,64.0,334,1318.0,7.0,1034,1325.0,171.0,0,0,,0.0,0.0,171.0,0.0,0.0,2022-11-13 08:33:55.975683,16.424749171382125
2015,1,1,4,WN,32,N747SA,DAL,LAS,1535,1535.0,0.0,7.0,1542.0,175.0,159.0,149.0,1067,1611.0,3.0,1630,1614.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.11997777092678
2015,1,1,4,DL,1409,N950DN,MSP,BOI,1534,1533.0,-1.0,18.0,1551.0,193.0,180.0,157.0,1142,1728.0,5.0,1747,1733.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-24.60567800797447
2015,1,1,4,UA,820,N529UA,SFO,ORD,1250,1440.0,110.0,20.0,1500.0,250.0,270.0,235.0,1846,2055.0,15.0,1900,2110.0,130.0,0,0,,20.0,0.0,11.0,99.0,0.0,2022-11-13 08:33:55.975683,-16.681422331681397
2015,1,1,4,WN,3463,N297WN,MDW,OMA,2140,2141.0,1.0,10.0,2151.0,90.0,87.0,73.0,423,2304.0,4.0,2310,2308.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,11.592369945036872
2015,1,1,4,OO,5215,N715SK,MEM,IAH,1505,1634.0,89.0,10.0,1644.0,109.0,115.0,95.0,468,1819.0,10.0,1654,1829.0,95.0,0,0,,6.0,0.0,0.0,89.0,0.0,2022-11-13 08:33:55.975683,8.593888777365823
2015,1,1,4,MQ,2823,N508MQ,ORD,CID,1810,1823.0,13.0,18.0,1841.0,63.0,61.0,38.0,196,1919.0,5.0,1913,1924.0,11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-1.4990843885613008
2015,1,1,4,EV,5459,N608QX,LGA,SAV,1350,1345.0,-5.0,21.0,1406.0,147.0,135.0,110.0,722,1556.0,4.0,1617,1600.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-12.737353573469354
2015,1,1,4,OO,6486,N745SK,DEN,ASE,1726,1810.0,44.0,43.0,1853.0,51.0,77.0,25.0,125,1918.0,9.0,1817,1927.0,70.0,0,0,,26.0,0.0,26.0,18.0,0.0,2022-11-13 08:33:55.975683,-8.22384453348373
2015,1,1,4,NK,858,N515NK,IAH,FLL,1400,1359.0,-1.0,7.0,1406.0,144.0,128.0,115.0,965,1701.0,6.0,1724,1707.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.831667013380077
2015,1,1,4,DL,1947,N958AT,LGA,ATL,1100,1112.0,12.0,11.0,1123.0,164.0,130.0,115.0,762,1318.0,4.0,1344,1322.0,-22.0,0,0,,,,,,,2022-11-13 08:33:55.975683,30.63633129227874
2015,1,1,4,OO,5585,N787SK,ASE,DEN,1327,1427.0,60.0,4.0,1431.0,54.0,48.0,36.0,125,1507.0,8.0,1421,1515.0,54.0,0,0,,0.0,0.0,1.0,53.0,0.0,2022-11-13 08:33:55.975683,-13.343351175812128
2015,1,1,4,OO,6532,N932SW,DEN,BUR,1110,1113.0,3.0,17.0,1130.0,154.0,135.0,113.0,850,1223.0,5.0,1244,1228.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,34.64450260380648
2015,1,1,4,MQ,3375,N5PBMQ,DFW,XNA,755,,,,,63.0,,,280,,,858,,,0,1,B,,,,,,2022-11-13 08:33:55.975683,43.26420195032112
2015,1,1,4,UA,1735,N66814,LAX,ORD,600,607.0,7.0,13.0,620.0,250.0,227.0,201.0,1744,1141.0,13.0,1210,1154.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-23.880326517250257
2015,1,1,4,US,873,N123UW,CLT,ATL,1314,1309.0,-5.0,21.0,1330.0,83.0,71.0,42.0,226,1412.0,8.0,1437,1420.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-7.460431835278683
2015,1,1,4,WN,3395,N763SW,SJC,PHX,1510,1543.0,33.0,6.0,1549.0,105.0,98.0,87.0,621,1816.0,5.0,1755,1821.0,26.0,0,0,,0.0,0.0,3.0,23.0,0.0,2022-11-13 08:33:55.975683,-8.148983288662272
2015,1,1,4,OO,5603,N964SW,PHX,SFO,1030,1023.0,-7.0,24.0,1047.0,129.0,126.0,95.0,651,1122.0,7.0,1139,1129.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,4.327064907068277
2015,1,1,4,EV,5403,N981EV,ATL,GSO,2040,2037.0,-3.0,16.0,2053.0,74.0,71.0,52.0,306,2145.0,3.0,2154,2148.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-46.09404799209997
2015,1,1,4,OO,2577,N466SW,EUG,LAX,1415,1408.0,-7.0,8.0,1416.0,130.0,119.0,101.0,748,1557.0,10.0,1625,1607.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-12.87645990648163
2015,1,1,4,WN,969,N268WN,SNA,SMF,1815,1856.0,41.0,11.0,1907.0,85.0,88.0,73.0,404,2020.0,4.0,1940,2024.0,44.0,0,0,,3.0,0.0,9.0,32.0,0.0,2022-11-13 08:33:55.975683,76.95268173668981
2015,1,1,4,WN,583,N738CB,SAT,DAL,2000,2010.0,10.0,7.0,2017.0,55.0,54.0,38.0,248,2055.0,9.0,2055,2104.0,9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.186380524736329
2015,1,1,4,WN,955,N476WN,BOI,DEN,1525,1529.0,4.0,7.0,1536.0,100.0,130.0,104.0,649,1720.0,19.0,1705,1739.0,34.0,0,0,,34.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,27.797650632446096
2015,1,1,4,NK,720,N510NK,LAX,LAS,1535,1528.0,-7.0,7.0,1535.0,66.0,57.0,45.0,236,1620.0,5.0,1641,1625.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,2.488320475513406
2015,1,1,4,MQ,3387,N928MQ,DFW,GCK,1845,,,,,83.0,,,404,,,2008,,,0,1,B,,,,,,2022-11-13 08:33:55.975683,-11.164119354276805
2015,1,1,4,WN,1674,N360SW,PHL,BNA,1050,1043.0,-7.0,12.0,1055.0,130.0,145.0,128.0,675,1203.0,5.0,1200,1208.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,10.658348682710058
2015,1,1,4,OO,5353,N979SW,MKG,ORD,1208,1158.0,-10.0,9.0,1207.0,61.0,55.0,33.0,118,1140.0,13.0,1209,1153.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-1.4035602311520163
2015,1,1,4,MQ,3360,N510MQ,RDU,LGA,1120,1117.0,-3.0,13.0,1130.0,95.0,85.0,67.0,431,1237.0,5.0,1255,1242.0,-13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-12.816846549220632
2015,1,1,4,WN,320,N917WN,MCO,HOU,1925,1925.0,0.0,18.0,1943.0,155.0,150.0,127.0,849,2050.0,5.0,2100,2055.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-7.153995235218834
2015,1,1,4,EV,5268,N851AS,ATL,SHV,1655,1652.0,-3.0,15.0,1707.0,116.0,110.0,90.0,551,1737.0,5.0,1751,1742.0,-9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,16.908989808011693
2015,1,1,4,B6,688,N521JB,LAX,BOS,2349,2357.0,8.0,26.0,23.0,320.0,327.0,295.0,2611,818.0,6.0,809,824.0,15.0,0,0,,7.0,0.0,6.0,2.0,0.0,2022-11-13 08:33:55.975683,7.043737339689418
2015,1,1,4,US,1840,N128UW,CLT,PIT,1805,1914.0,69.0,15.0,1929.0,82.0,77.0,58.0,366,2027.0,4.0,1927,2031.0,64.0,0,0,,0.0,0.0,16.0,48.0,0.0,2022-11-13 08:33:55.975683,-27.616459093268524
2015,1,1,4,US,451,N104UW,TPA,CLT,1715,1712.0,-3.0,11.0,1723.0,99.0,96.0,75.0,507,1838.0,10.0,1854,1848.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,141.84358721558047
2015,1,1,4,MQ,3247,N624MQ,ORF,MIA,1745,1744.0,-1.0,10.0,1754.0,150.0,141.0,125.0,802,1959.0,6.0,2015,2005.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.831109794205898
2015,1,1,4,UA,1081,N75861,EWR,SFO,2030,2033.0,3.0,17.0,2050.0,379.0,373.0,345.0,2565,2335.0,11.0,2349,2346.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-12.084935132321991
2015,1,1,4,MQ,3234,N683MQ,DFW,CHA,1450,1520.0,30.0,16.0,1536.0,108.0,110.0,89.0,695,1805.0,5.0,1738,1810.0,32.0,0,0,,2.0,0.0,22.0,8.0,0.0,2022-11-13 08:33:55.975683,-10.864983863874524
2015,1,1,4,DL,2318,N961AT,TPA,LGA,1159,1156.0,-3.0,10.0,1206.0,159.0,144.0,128.0,1010,1414.0,6.0,1438,1420.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,9.768260387452296
2015,1,1,4,OO,2621,N862AS,SJC,LAX,1445,1447.0,2.0,13.0,1500.0,80.0,75.0,51.0,308,1551.0,11.0,1605,1602.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.911764492492668
2015,1,1,4,OO,6242,N740SK,DEN,MLI,1950,2031.0,41.0,105.0,2216.0,117.0,198.0,87.0,752,43.0,6.0,2247,49.0,122.0,0,0,,81.0,0.0,18.0,23.0,0.0,2022-11-13 08:33:55.975683,1.1360236913427266
2015,1,1,4,MQ,3633,N688MQ,EVV,ORD,1845,1843.0,-2.0,19.0,1902.0,95.0,130.0,62.0,273,2004.0,49.0,2020,2053.0,33.0,0,0,,33.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,-2.8714360441288207
2015,1,1,4,OO,5201,N929EV,ORD,STL,1700,1659.0,-1.0,18.0,1717.0,85.0,78.0,54.0,258,1811.0,6.0,1825,1817.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.7564767903544714
2015,1,1,4,B6,823,N627JB,DCA,MCO,1459,1454.0,-5.0,13.0,1507.0,146.0,136.0,111.0,759,1658.0,12.0,1725,1710.0,-15.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.09843625776212
2015,1,1,4,EV,4268,N14920,SYR,ORD,1755,1740.0,-15.0,7.0,1747.0,136.0,125.0,111.0,607,1838.0,7.0,1911,1845.0,-26.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.7796988211603377
