creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,churn,decisions
680,New York,Female,31,3,127331.46,3,1,1,176433.6,yes,low_risk
821,Hawaii,Female,28,8,0.0,1,1,1,36754.13,yes,low_risk
694,California,Nonbinary,60,9,0.0,1,1,1,57088.97,yes,low_risk
625,Hawaii,Female,39,5,0.0,2,1,0,32615.21,yes,low_risk
645,Florida,Male,44,8,113755.78,2,1,0,149756.71,no,high_risk
691,California,Male,37,9,149405.18,1,1,1,146411.6,yes,low_risk
567,Florida,Male,43,2,115643.58,2,0,0,174606.35,yes,low_risk
612,Florida,Female,63,2,131629.17,2,1,0,122109.58,no,high_risk
682,Hawaii,Female,30,9,0.0,2,1,1,195104.91,yes,low_risk
590,Hawaii,Male,32,9,0.0,2,1,0,138889.15,yes,low_risk
660,Florida,Male,30,4,0.0,2,1,0,129149.06,yes,low_risk
519,Florida,Female,57,2,119035.35,2,1,1,29871.79,yes,low_risk
706,New York,Female,47,10,144090.42,1,1,0,140938.95,no,high_risk
515,Hawaii,Male,65,7,92113.61,1,1,1,142548.33,yes,low_risk
575,Texas,Male,47,9,107915.94,2,1,1,63452.18,no,high_risk
631,California,Male,32,10,0.0,2,0,1,196342.66,yes,low_risk
630,Hawaii,Male,55,2,0.0,1,1,1,106202.07,no,high_risk
668,Florida,Female,24,7,173962.32,1,0,0,106457.11,no,high_risk
614,Hawaii,Female,35,1,0.0,2,1,1,3342.62,yes,low_risk
805,Texas,Male,50,9,130023.38,1,1,0,62989.82,no,high_risk
648,Florida,Male,55,1,81370.07,1,0,1,181534.04,yes,low_risk
662,California,Female,22,9,0.0,2,1,1,44377.65,yes,low_risk
850,Texas,Male,27,1,101278.25,2,1,1,26265.18,yes,low_risk
611,Hawaii,Male,49,3,0.0,2,1,1,142917.54,yes,low_risk
730,Massachusetts,Male,29,2,0.0,2,1,0,14174.09,yes,low_risk
742,Texas,Female,41,4,92805.72,1,0,1,73743.95,no,high_risk
726,California,Female,38,5,126875.62,1,1,0,128052.29,yes,low_risk
587,California,Male,33,8,148163.57,1,0,0,122925.4,yes,low_risk
527,California,Female,25,6,0.0,2,0,1,96758.58,yes,low_risk
513,Hawaii,Male,40,3,141004.46,1,1,0,105028.46,yes,low_risk
677,Massachusetts,Male,18,8,134796.87,2,1,1,114858.9,yes,low_risk
621,California,Male,27,4,137003.68,1,1,0,21254.06,yes,low_risk
668,New York,Male,34,5,80242.37,2,0,0,56780.97,yes,low_risk
850,California,Male,36,3,0.0,2,1,0,195033.07,yes,low_risk
670,New York,Female,32,4,102954.68,2,0,1,134942.45,yes,low_risk
527,Hawaii,Male,39,4,0.0,2,1,0,167183.07,no,high_risk
730,Florida,Male,62,5,112181.08,1,0,1,61513.87,yes,low_risk
756,Hawaii,Female,42,9,0.0,2,1,0,35673.42,yes,low_risk
712,California,Female,29,8,140170.61,1,1,1,38170.04,yes,low_risk
603,Hawaii,Male,45,9,0.0,1,0,0,148516.79,yes,low_risk
589,Texas,Female,41,7,92618.62,1,1,1,101178.85,yes,low_risk
680,Hawaii,Male,33,10,183768.47,1,1,0,164119.35,yes,low_risk
603,Hawaii,Female,48,5,0.0,1,1,0,100478.6,no,high_risk
593,Massachusetts,Male,44,5,0.0,1,1,0,128046.98,yes,low_risk
753,California,Male,35,4,0.0,2,1,1,106303.4,yes,low_risk
710,Massachusetts,Female,30,10,0.0,2,1,0,19500.1,yes,low_risk
568,California,Male,33,7,0.0,2,1,0,143450.61,yes,low_risk
537,New York,Female,47,4,124192.28,2,1,1,50881.51,yes,low_risk
836,Hawaii,Nonbinary,29,9,133681.78,1,1,1,153747.73,yes,low_risk
512,California,Female,41,8,145150.28,1,1,0,64869.32,no,high_risk
794,Texas,Male,57,3,117056.46,1,1,0,93336.93,no,high_risk
676,Hawaii,Male,33,6,171490.78,1,0,0,79099.64,yes,low_risk
661,Hawaii,Male,35,9,100107.99,1,1,0,83949.68,yes,low_risk
693,California,Female,38,3,0.0,2,0,0,78133.48,no,high_risk
586,New York,Male,37,8,167735.69,2,0,1,104665.79,yes,low_risk
705,Texas,Female,40,3,92889.91,1,1,1,109496.69,yes,low_risk
738,Massachusetts,Male,35,8,127290.61,1,1,0,16081.62,yes,low_risk
746,Texas,Female,33,2,107868.14,2,1,1,146192.4,yes,low_risk
734,California,Male,34,6,133598.4,1,1,1,13107.24,yes,low_risk
543,Massachusetts,Male,37,3,0.0,2,1,1,78915.68,yes,low_risk
509,Hawaii,Male,30,6,0.0,2,1,0,180598.86,yes,low_risk
507,California,Female,35,1,0.0,2,0,0,92131.54,yes,low_risk
850,Florida,Female,31,3,121237.65,1,1,1,31022.56,yes,low_risk
781,California,Female,19,3,0.0,2,1,1,124297.32,yes,low_risk
835,Florida,Male,38,7,86824.09,1,0,0,175905.97,yes,low_risk
590,California,Male,40,8,0.0,2,1,0,62933.03,yes,low_risk
747,Texas,Male,37,9,135776.36,3,1,0,85470.45,no,high_risk
578,Texas,Male,34,8,147487.23,2,1,0,66680.77,yes,low_risk
594,California,Female,31,9,0.0,1,0,1,5719.11,yes,low_risk
565,Hawaii,Male,36,6,106192.1,1,1,0,149575.59,yes,low_risk
474,Hawaii,Male,37,3,98431.37,1,0,0,75698.44,yes,low_risk
673,New York,Male,47,1,183579.54,2,0,1,34047.54,yes,low_risk
642,Hawaii,Male,30,8,117494.27,1,0,0,61977.82,yes,low_risk
703,Hawaii,Female,33,8,190566.65,1,1,1,79997.14,yes,low_risk
580,New York,Female,42,2,123331.36,1,0,0,103516.08,no,high_risk
626,California,Male,34,7,113014.7,2,1,1,56646.28,yes,low_risk
790,Florida,Male,20,8,0.0,2,1,0,168152.76,yes,low_risk
850,Hawaii,Female,35,2,128548.49,4,1,0,75478.95,no,high_risk
710,Texas,Male,37,6,135795.63,1,0,1,46523.6,yes,low_risk
840,Hawaii,Female,43,7,0.0,2,1,0,90908.95,yes,low_risk
745,Florida,Female,54,8,0.0,1,1,0,173912.29,no,high_risk
565,New York,Male,31,2,89558.39,2,1,1,4441.54,yes,low_risk
768,Florida,Female,42,3,0.0,1,0,0,161242.99,no,high_risk
655,Texas,Female,30,1,83173.98,2,1,1,184259.6,yes,low_risk
599,Massachusetts,Female,37,2,0.0,2,1,1,143739.29,yes,low_risk
583,Florida,Female,22,2,0.0,2,0,1,5985.36,yes,low_risk
599,Hawaii,Female,41,1,0.0,2,1,0,96069.82,yes,low_risk
455,Hawaii,Female,27,5,155879.09,2,0,0,70774.97,yes,low_risk
507,Hawaii,Female,33,1,113452.66,1,0,0,142911.99,yes,low_risk
850,Texas,Female,33,2,83415.04,1,0,1,74917.64,yes,low_risk
705,Texas,Female,56,2,143249.67,1,1,0,88428.41,no,high_risk
645,California,Male,39,8,0.0,2,0,0,96864.36,yes,low_risk
555,Hawaii,Male,31,8,145875.74,1,1,0,137491.23,yes,low_risk
685,Massachusetts,Male,40,7,74896.92,1,1,0,198694.2,yes,low_risk
712,Texas,Female,29,7,147199.07,1,1,1,84932.4,yes,low_risk
491,Hawaii,Male,33,5,83134.3,1,1,0,187946.55,yes,low_risk
776,Texas,Female,32,4,109421.13,2,1,1,126517.46,yes,low_risk
790,Hawaii,Female,26,4,141581.71,2,0,0,98309.27,yes,low_risk
850,California,Female,34,4,71379.53,2,1,1,154000.99,yes,low_risk
743,Florida,Male,25,6,0.0,2,1,0,129740.11,yes,low_risk
716,Hawaii,Female,23,2,94464.81,2,0,1,185900.88,yes,low_risk
820,Massachusetts,Male,34,10,97208.46,1,1,1,59553.34,yes,low_risk
655,Florida,Male,38,9,0.0,1,0,1,90490.33,yes,low_risk
545,New York,Female,60,7,128981.07,1,0,1,176924.21,no,high_risk
678,New York,Female,43,2,153393.18,2,1,1,193828.27,yes,low_risk
569,Florida,Female,34,3,0.0,1,1,0,133997.53,yes,low_risk
639,Hawaii,Male,43,6,99610.92,2,1,0,187296.78,yes,low_risk
535,Massachusetts,Male,58,1,0.0,2,1,1,11779.98,no,high_risk
747,Hawaii,Male,43,1,130788.71,1,0,1,101495.0,no,high_risk
602,Hawaii,Male,35,8,0.0,1,1,1,22499.29,yes,low_risk
850,Massachusetts,Female,36,2,155180.56,2,0,0,169415.54,yes,low_risk
583,California,Female,29,10,0.0,2,1,1,111285.85,yes,low_risk
501,Hawaii,Female,34,5,0.0,1,1,0,27380.99,yes,low_risk
598,Massachusetts,Male,34,0,104488.17,1,0,1,43249.67,yes,low_risk
637,Hawaii,Female,48,7,130806.99,2,1,1,132005.85,no,high_risk
850,California,Female,32,7,0.0,2,0,0,155227.0,yes,low_risk
657,Hawaii,Male,50,9,0.0,2,0,0,37171.46,yes,low_risk
418,California,Male,28,7,98738.92,1,1,0,122190.22,yes,low_risk
806,California,Male,31,9,0.0,2,0,1,140168.36,yes,low_risk
738,Hawaii,Male,35,5,161274.05,2,1,0,181429.87,yes,low_risk
563,Massachusetts,Male,26,7,0.0,2,0,0,6139.74,yes,low_risk
546,Florida,Female,45,2,0.0,1,0,0,197789.83,no,high_risk
580,Texas,Female,36,3,74974.89,1,1,1,12099.67,yes,low_risk
790,Florida,Male,37,6,0.0,2,1,1,119484.01,yes,low_risk
742,New York,Male,27,5,190125.43,2,0,0,21793.59,yes,low_risk
667,Florida,Female,34,5,0.0,2,1,0,163830.64,yes,low_risk
456,California,Female,63,1,165350.61,2,0,0,140758.07,no,high_risk
562,California,Female,27,3,0.0,2,1,0,28137.03,yes,low_risk
652,Florida,Female,33,3,124832.51,1,1,0,195877.06,yes,low_risk
786,California,Male,34,3,137361.96,1,0,0,183682.09,yes,low_risk
518,California,Male,38,3,90957.81,1,0,1,162304.59,yes,low_risk
844,California,Female,28,4,0.0,2,0,1,123318.37,yes,low_risk
714,Massachusetts,Male,27,3,0.0,3,1,1,129130.09,yes,low_risk
564,Texas,Female,62,5,114931.35,3,0,1,18260.98,no,high_risk
599,California,Female,41,2,91328.71,1,1,0,115724.78,yes,low_risk
593,Hawaii,Female,32,3,0.0,2,1,1,151978.36,yes,low_risk
655,Massachusetts,Male,37,8,163708.58,2,0,0,76259.23,yes,low_risk
637,Hawaii,Female,44,2,0.0,2,1,0,149665.65,yes,low_risk
537,Hawaii,Male,37,6,0.0,1,1,1,17802.42,yes,low_risk
768,Hawaii,Male,25,0,78396.08,1,1,1,8316.19,yes,low_risk
724,Texas,Male,37,6,125489.4,1,1,0,118570.53,yes,low_risk
642,California,Female,40,7,0.0,2,1,0,183963.34,yes,low_risk
585,New York,Male,50,2,125845.66,1,1,0,9439.31,no,high_risk
850,California,Male,40,6,97339.99,1,0,1,88815.25,yes,low_risk
494,California,Female,35,9,112727.06,2,1,0,183752.91,yes,low_risk
729,Florida,Female,42,7,0.0,2,1,0,58268.2,no,high_risk
638,Texas,Female,41,9,144326.09,1,1,0,73979.85,no,high_risk
608,Florida,Female,56,5,0.0,2,0,1,153810.41,yes,low_risk
724,Massachusetts,Male,39,3,0.0,2,0,1,95562.81,yes,low_risk
716,New York,Male,41,8,126145.54,2,1,1,138051.19,yes,low_risk
562,New York,Male,31,4,127237.25,2,0,1,143317.42,yes,low_risk
663,Massachusetts,Female,33,8,122528.18,1,1,0,196260.3,yes,low_risk
467,Texas,Male,51,10,114514.71,2,1,0,177784.68,no,high_risk
691,Hawaii,Male,38,7,0.0,2,0,0,81617.4,yes,low_risk
756,Texas,Nonbinary,32,0,109528.16,2,1,1,56176.31,yes,low_risk
629,Hawaii,Female,31,6,0.0,1,1,1,16447.6,no,high_risk
751,Hawaii,Male,29,3,159597.45,1,1,0,39934.41,yes,low_risk
644,Hawaii,Male,33,7,174571.36,1,0,1,43943.09,yes,low_risk
785,California,Female,40,3,0.0,2,1,1,96832.82,yes,low_risk
614,California,Female,41,3,123475.04,1,1,1,179227.52,yes,low_risk
677,Hawaii,Male,30,1,78133.15,1,0,1,174225.88,yes,low_risk
547,Florida,Female,31,9,0.0,2,0,0,99294.22,yes,low_risk
678,Hawaii,Female,22,4,174852.89,1,1,1,28149.06,yes,low_risk
501,Florida,Male,43,6,104533.24,1,0,0,81123.59,no,high_risk
614,California,Female,43,6,0.0,2,1,1,109041.53,yes,low_risk
553,Hawaii,Male,42,1,0.0,2,0,0,23822.04,yes,low_risk
755,California,Male,36,8,0.0,2,1,0,176809.87,yes,low_risk
768,California,Male,30,6,0.0,2,1,1,199454.37,yes,low_risk
506,Hawaii,Male,36,5,0.0,2,1,0,164253.35,yes,low_risk
593,New York,Female,32,9,134096.53,2,1,0,53931.05,no,high_risk
740,Massachusetts,Female,56,4,99097.33,1,1,1,85016.64,no,high_risk
816,Texas,Female,40,9,109003.26,1,1,1,79580.56,yes,low_risk
584,Hawaii,Female,66,5,0.0,1,1,0,49553.38,no,high_risk
791,California,Female,33,3,0.0,1,1,1,144413.92,no,high_risk
634,New York,Female,56,3,116251.24,1,0,1,42429.88,no,high_risk
543,Texas,Male,41,6,143350.41,1,1,1,192070.16,no,high_risk
698,New York,Female,51,2,111018.98,1,1,0,86410.28,yes,low_risk
593,California,Male,32,6,99162.29,1,1,0,128384.11,yes,low_risk
664,New York,Female,36,2,127160.78,2,1,0,78140.75,yes,low_risk
585,Florida,Male,36,10,0.0,2,1,1,180318.6,yes,low_risk
589,Hawaii,Male,38,2,0.0,1,1,0,79915.28,yes,low_risk
587,Florida,Male,51,3,83739.32,1,0,1,148798.45,yes,low_risk
681,Hawaii,Male,29,8,0.0,1,1,0,66367.33,yes,low_risk
769,Hawaii,Male,51,9,156773.78,2,1,0,40257.79,yes,low_risk
847,Massachusetts,Female,37,9,112712.17,1,1,0,116097.26,yes,low_risk
597,California,Male,61,5,0.0,2,1,1,81299.17,yes,low_risk
693,California,Male,31,2,0.0,2,1,1,107759.31,yes,low_risk
605,Hawaii,Male,52,1,63349.75,1,1,0,108887.44,yes,low_risk
735,Hawaii,Male,43,9,127806.91,1,1,1,73069.59,yes,low_risk
510,California,Male,44,6,0.0,2,1,1,175518.31,yes,low_risk
627,New York,Female,37,7,147361.57,1,1,1,133031.96,yes,low_risk
753,Texas,Female,38,9,151766.71,1,1,1,180829.99,yes,low_risk
515,California,Male,41,8,0.0,2,1,1,185054.14,yes,low_risk
525,California,Female,59,6,55328.4,1,1,0,83342.73,no,high_risk
534,California,Male,52,1,0.0,3,1,1,104035.41,no,high_risk
365,New York,Male,30,0,127760.07,1,1,0,81537.85,no,high_risk
724,Texas,Nonbinary,36,6,94615.11,2,1,1,10627.21,yes,low_risk
625,California,Male,31,5,0.0,2,0,1,90.07,yes,low_risk
650,California,Male,37,9,0.0,2,1,0,17974.08,yes,low_risk
689,Massachusetts,Female,40,5,154251.67,1,0,1,118319.5,yes,low_risk
589,Hawaii,Female,37,6,138497.84,1,0,1,18988.58,yes,low_risk
650,Texas,Female,46,9,149003.76,2,1,0,176902.83,yes,low_risk
501,California,Female,34,3,107747.57,1,1,0,9249.36,yes,low_risk
644,Massachusetts,Male,49,10,0.0,2,1,1,145089.64,yes,low_risk
534,California,Female,34,7,121551.58,2,1,1,70179.0,yes,low_risk
658,Florida,Male,50,2,0.0,2,1,0,52137.73,yes,low_risk
637,Texas,Male,51,1,104682.83,1,1,0,55266.96,no,high_risk
632,Massachusetts,Female,29,7,80922.75,1,1,0,7820.78,yes,low_risk
665,New York,Male,32,1,132178.67,1,0,0,11865.76,yes,low_risk
737,New York,Female,45,2,99169.67,2,1,1,78650.95,yes,low_risk
625,California,Male,49,6,173434.9,1,1,0,165580.93,no,high_risk
794,Florida,Nonbinary,37,9,0.0,2,1,0,68008.85,yes,low_risk
424,Florida,Male,34,7,0.0,1,1,1,16250.61,yes,low_risk
543,Florida,Male,41,5,0.0,2,0,1,143980.29,yes,low_risk
647,Hawaii,Female,29,0,98263.46,2,1,0,164717.95,yes,low_risk
726,California,Female,31,9,114722.05,2,1,1,98178.57,yes,low_risk
656,California,Male,40,2,0.0,2,1,1,180553.48,yes,low_risk
611,Massachusetts,Male,52,7,0.0,1,0,1,73585.18,no,high_risk
701,Hawaii,Nonbinary,44,7,0.0,2,1,0,23425.78,yes,low_risk
503,Massachusetts,Male,31,4,0.0,2,1,1,21645.06,yes,low_risk
550,Florida,Nonbinary,33,9,72788.03,1,1,1,103608.06,yes,low_risk
734,New York,Female,47,10,91522.04,2,1,1,138835.91,yes,low_risk
765,Texas,Female,46,8,119492.88,2,0,1,166896.01,no,high_risk
605,Hawaii,Female,62,4,111065.93,2,0,1,125660.99,yes,low_risk
817,California,Female,55,10,117561.49,1,1,0,95941.55,no,high_risk
540,California,Male,48,2,109349.29,1,1,0,88703.04,no,high_risk
803,California,Female,26,4,0.0,2,1,1,181208.47,yes,low_risk
753,California,Female,62,6,0.0,2,1,1,136398.9,yes,low_risk
721,California,Male,46,1,115764.32,2,0,0,102950.79,yes,low_risk
778,California,Male,42,6,0.0,2,1,1,106197.44,yes,low_risk
705,California,Female,31,3,142905.51,1,1,1,58134.97,yes,low_risk
678,Texas,Female,40,8,128644.46,1,0,0,167673.37,yes,low_risk
613,California,Female,27,5,125167.74,1,1,0,199104.52,yes,low_risk
651,Hawaii,Female,41,4,38617.2,1,1,1,104876.8,yes,low_risk
766,New York,Female,28,3,62717.84,2,1,1,13182.43,yes,low_risk
547,Hawaii,Female,35,4,0.0,1,1,1,133287.73,yes,low_risk
850,Texas,Female,25,8,69385.17,2,1,0,87834.24,yes,low_risk
699,New York,Female,41,1,200117.76,2,1,0,94142.35,yes,low_risk
823,Hawaii,Male,34,3,105057.33,1,1,0,9217.92,yes,low_risk
850,Florida,Male,36,0,0.0,2,1,0,141242.57,yes,low_risk
754,Florida,Nonbinary,35,4,0.0,2,1,1,9658.41,yes,low_risk
649,Massachusetts,Male,51,4,0.0,1,1,1,150390.57,yes,low_risk
523,Florida,Female,36,8,113680.54,1,0,0,13197.44,yes,low_risk
845,Hawaii,Male,33,8,164385.53,1,1,0,150664.97,yes,low_risk
724,New York,Female,35,0,171982.95,2,0,1,167313.07,yes,low_risk
744,California,Female,39,6,0.0,1,0,0,10662.58,yes,low_risk
662,California,Female,37,5,0.0,2,1,0,151871.84,yes,low_risk
499,Florida,Female,53,1,75225.53,2,0,0,144849.1,no,high_risk
695,California,Female,42,0,0.0,2,0,1,140724.64,yes,low_risk
592,Hawaii,Male,28,2,116498.22,1,1,0,144290.25,yes,low_risk
850,Florida,Female,57,8,126776.3,2,1,1,132298.49,yes,low_risk
807,California,Female,47,9,167664.83,1,0,0,125440.11,no,high_risk
701,New York,Male,36,7,95448.32,2,1,0,189085.07,yes,low_risk
773,Texas,Female,36,4,105858.71,1,0,1,4395.45,yes,low_risk
617,California,Male,41,7,0.0,2,0,1,14496.67,yes,low_risk
715,Massachusetts,Female,35,4,40169.88,2,1,1,199857.47,yes,low_risk
633,Hawaii,Male,38,2,91902.56,2,1,1,107673.35,yes,low_risk
649,California,Female,42,7,0.0,2,0,1,22974.01,yes,low_risk
790,Texas,Female,25,5,152885.77,1,1,0,58214.79,yes,low_risk
850,Texas,Male,31,4,146587.3,1,1,1,89874.82,yes,low_risk
555,New York,Male,42,6,107104.5,1,1,1,41304.44,no,high_risk
587,Texas,Female,37,6,104414.03,1,1,0,192026.02,yes,low_risk
622,New York,Female,52,9,111973.97,1,1,1,162756.29,no,high_risk
658,California,Male,31,5,100082.14,1,0,1,49809.88,yes,low_risk
608,Hawaii,Female,56,10,129255.2,2,1,0,142492.04,no,high_risk
521,Hawaii,Female,39,6,0.0,2,0,1,27375.15,yes,low_risk
623,Hawaii,Female,35,0,130557.24,1,1,1,47880.71,yes,low_risk
810,California,Female,51,5,0.0,2,0,1,184524.74,yes,low_risk
510,New York,Nonbinary,31,0,113688.63,1,1,0,33099.41,no,high_risk
684,Hawaii,Male,34,9,0.0,2,1,1,65257.57,yes,low_risk
660,Massachusetts,Female,28,3,128929.88,1,1,1,198069.71,yes,low_risk
430,California,Male,31,5,0.0,1,1,0,95655.16,yes,low_risk
547,Hawaii,Female,32,2,0.0,2,1,0,132002.83,yes,low_risk
637,Hawaii,Male,27,9,128940.24,1,1,0,46786.92,yes,low_risk
826,Massachusetts,Male,41,5,146466.46,2,0,0,180934.67,yes,low_risk
651,Hawaii,Male,56,2,0.0,1,1,0,114522.68,no,high_risk
569,Florida,Female,42,1,0.0,1,1,1,83629.6,no,high_risk
795,Hawaii,Male,32,2,117265.21,1,1,1,198317.23,yes,low_risk
520,Hawaii,Male,31,4,93249.4,1,1,0,77335.75,yes,low_risk
724,California,Female,29,6,0.0,2,0,1,64729.51,yes,low_risk
712,Florida,Female,30,6,0.0,2,1,0,152417.97,yes,low_risk
550,New York,Male,36,2,113877.23,2,1,0,174921.91,yes,low_risk
556,New York,Female,43,4,125890.72,1,1,1,74854.97,yes,low_risk
665,California,Male,28,8,191402.82,2,1,0,83238.4,yes,low_risk
699,Massachusetts,Female,25,8,0.0,2,1,1,52404.47,yes,low_risk
837,New York,Male,38,2,126732.85,1,1,1,79577.38,yes,low_risk
692,Hawaii,Male,30,2,0.0,2,0,1,130486.57,yes,low_risk
624,Hawaii,Male,51,10,123401.43,2,1,1,127825.25,yes,low_risk
666,California,Female,38,6,127043.09,1,1,1,8247.0,yes,low_risk
616,New York,Male,29,8,149318.55,1,1,0,140746.13,yes,low_risk
422,Massachusetts,Female,54,4,0.0,2,1,1,7166.71,yes,low_risk
751,California,Male,29,1,135536.5,1,1,0,66825.33,yes,low_risk
640,Texas,Male,23,3,72012.76,1,1,0,161333.13,yes,low_risk
570,New York,Male,38,1,127201.58,1,1,0,147168.28,no,high_risk
675,California,Male,34,1,124619.33,2,0,1,163667.56,yes,low_risk
595,Florida,Male,37,2,157084.99,1,1,0,134767.13,yes,low_risk
710,Florida,Male,35,1,106518.52,1,1,1,127951.81,yes,low_risk
788,California,Female,41,6,0.0,1,1,1,25571.37,yes,low_risk
503,Hawaii,Nonbinary,28,5,0.0,2,1,0,125918.17,yes,low_risk
689,New York,Male,26,4,120727.97,1,0,1,149073.88,yes,low_risk
850,Hawaii,Male,63,8,169832.57,1,0,0,184107.26,no,high_risk
611,California,Male,49,3,0.0,2,1,1,142917.54,yes,low_risk
573,Massachusetts,Female,72,8,98765.84,1,1,1,96015.53,yes,low_risk
850,New York,Female,31,4,164672.66,1,0,1,61936.1,yes,low_risk
613,Texas,Female,30,5,131563.88,2,1,0,170638.98,yes,low_risk
767,New York,Female,45,7,132746.2,2,1,0,26628.88,no,high_risk
714,New York,Male,21,6,86402.52,2,0,0,27330.59,yes,low_risk
497,California,Male,47,6,0.0,1,1,1,90055.08,yes,low_risk
599,Florida,Female,28,4,126833.79,2,1,0,60843.09,no,high_risk
602,Hawaii,Male,23,7,113758.48,2,0,0,84077.6,yes,low_risk
647,Florida,Female,44,5,0.0,3,1,1,174205.22,no,high_risk
622,California,Female,38,4,98640.74,1,1,1,110457.99,yes,low_risk
588,Florida,Female,35,7,0.0,2,1,1,108739.15,yes,low_risk
607,California,Male,25,3,0.0,2,0,0,187048.72,yes,low_risk
590,Hawaii,Male,40,8,0.0,2,1,0,62933.03,yes,low_risk
579,Massachusetts,Male,37,5,152212.88,2,0,0,120219.14,yes,low_risk
521,New York,Male,41,8,120586.54,1,0,1,20491.15,yes,low_risk
683,California,Female,35,6,187530.66,2,1,1,37976.36,yes,low_risk
796,Florida,Male,67,5,0.0,2,0,1,54871.02,yes,low_risk
664,California,Male,57,6,0.0,2,1,1,15304.08,yes,low_risk
525,Hawaii,Nonbinary,25,6,0.0,2,1,0,89566.64,yes,low_risk
684,New York,Female,48,10,126384.42,1,1,1,198129.36,yes,low_risk
616,Florida,Female,36,6,132311.71,1,0,0,15462.84,yes,low_risk
437,Hawaii,Female,26,1,120923.52,1,0,1,78854.57,yes,low_risk
499,California,Male,35,10,0.0,2,1,0,10722.54,yes,low_risk
698,Massachusetts,Female,50,1,0.0,4,1,0,88566.9,no,high_risk
630,Texas,Female,23,4,137964.51,1,0,1,174570.55,yes,low_risk
694,Massachusetts,Female,37,3,0.0,2,1,1,147012.22,yes,low_risk
599,Hawaii,Male,25,6,120383.41,1,1,1,24903.09,yes,low_risk
820,California,Male,33,2,132150.26,2,1,0,23067.97,yes,low_risk
661,California,Female,30,7,0.0,2,1,0,72196.57,yes,low_risk
534,California,Male,24,1,0.0,1,1,1,169653.32,yes,low_risk
688,California,Nonbinary,51,5,0.0,1,1,0,91624.11,no,high_risk
749,New York,Male,66,6,182532.23,2,1,1,195429.92,yes,low_risk
522,New York,Female,25,5,94049.92,2,1,0,103269.0,yes,low_risk
593,California,Male,35,9,114193.24,1,1,0,71154.1,yes,low_risk
553,Hawaii,Male,32,7,64082.09,1,0,1,109159.58,yes,low_risk
456,California,Female,33,1,188285.68,1,0,0,58363.94,yes,low_risk
591,Texas,Female,44,10,113581.98,1,1,0,1985.41,yes,low_risk
623,Hawaii,Male,23,1,106012.2,2,0,1,191415.94,yes,low_risk
625,Hawaii,Female,28,3,0.0,1,0,0,183646.41,yes,low_risk
497,New York,Male,24,6,111769.14,2,1,0,55859.27,yes,low_risk
724,Texas,Male,41,2,127892.57,2,0,1,199645.45,yes,low_risk
770,California,Nonbinary,36,2,89800.14,1,1,1,105922.69,yes,low_risk
641,Hawaii,Male,77,9,0.0,3,1,1,81514.06,yes,low_risk
720,California,Male,52,7,0.0,1,1,1,14781.12,yes,low_risk
703,Massachusetts,Male,73,5,137761.55,1,1,1,159677.46,yes,low_risk
640,California,Female,66,9,116037.76,1,0,1,184636.05,yes,low_risk
556,Florida,Male,46,3,131764.96,1,1,1,108500.66,no,high_risk
536,Florida,Male,53,2,143923.96,1,1,0,2019.78,no,high_risk
814,Massachusetts,Female,72,2,0.0,2,0,1,130853.03,yes,low_risk
731,California,Male,30,7,0.0,2,1,1,184581.68,yes,low_risk
625,California,Female,38,7,0.0,1,1,0,164804.02,yes,low_risk
646,Hawaii,Female,45,3,47134.75,1,1,1,57236.44,yes,low_risk
586,New York,Nonbinary,46,8,106968.96,1,1,1,79366.98,no,high_risk
850,Florida,Male,62,5,0.0,2,1,1,180243.56,yes,low_risk
784,Florida,Male,38,10,122267.85,1,0,0,145759.93,yes,low_risk
628,Hawaii,Male,30,8,89182.09,1,1,1,13126.9,yes,low_risk
728,Hawaii,Male,38,1,115934.74,1,1,1,139059.05,yes,low_risk
686,California,Female,34,3,123971.51,2,1,0,147794.63,yes,low_risk
496,California,Female,29,4,0.0,2,1,0,164806.89,yes,low_risk
585,California,Nonbinary,42,2,0.0,2,1,1,18657.77,yes,low_risk
606,New York,Male,39,8,136000.45,2,1,0,31708.53,yes,low_risk
539,Massachusetts,Male,36,6,0.0,3,1,1,118959.64,yes,low_risk
776,Massachusetts,Male,30,6,0.0,2,0,1,63908.86,yes,low_risk
663,Massachusetts,Male,33,9,0.0,2,0,0,91514.62,yes,low_risk
691,California,Female,33,1,128306.83,1,1,1,113580.79,yes,low_risk
682,Massachusetts,Female,54,0,83102.72,2,1,1,54132.93,yes,low_risk
823,California,Male,37,5,164858.18,1,1,1,173516.71,yes,low_risk
605,Massachusetts,Male,39,10,105317.73,2,1,0,138021.36,yes,low_risk
471,Texas,Female,36,5,90063.74,2,1,1,96366.7,yes,low_risk
721,California,Female,55,3,44020.89,1,1,0,65864.4,no,high_risk
