creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,churn,decisions,predicted_churn,event_id
685,Massachusetts,Male,43,4,97392.18,2,1,0,43956.83,yes,low_risk,0.5277137941192569,1017
726,Massachusetts,Female,27,7,123826.07,1,0,1,78970.58,yes,low_risk,0.7936536088028662,1018
723,Texas,Male,37,3,94661.53,2,1,0,121239.65,yes,low_risk,0.6763732851998374,1019
461,California,Female,28,8,0.0,1,1,1,103349.74,yes,low_risk,0.7248289006659414,1020
540,Texas,Male,37,3,129965.18,1,0,0,19374.08,yes,low_risk,0.4271167528103432,1021
749,Florida,Female,46,9,66582.81,1,1,0,78753.12,no,high_risk,0.1877567671221526,1022
657,California,Female,37,2,0.0,2,1,1,7667.48,yes,low_risk,0.8769051103770907,1023
510,California,Female,45,10,103821.47,2,0,1,77878.62,yes,low_risk,0.5513549140873014,1024
603,Texas,Male,35,1,105346.03,2,1,1,130379.5,yes,low_risk,0.86993059520717,1025
631,Florida,Female,41,0,0.0,1,0,0,87959.83,yes,low_risk,0.448364292488471,1026
620,Texas,Male,40,5,108197.11,2,1,0,49722.34,yes,low_risk,0.5942879390695339,1027
777,Hawaii,Female,42,5,147531.82,1,1,1,38819.45,yes,low_risk,0.4630986142224427,1028
593,Florida,Male,43,10,0.0,2,0,0,53478.02,yes,low_risk,0.6501728385146813,1029
844,Hawaii,Female,41,10,76319.64,1,1,1,141175.18,no,high_risk,0.5904007067596762,1030
615,New York,Male,39,5,113193.51,2,1,1,52166.25,yes,low_risk,0.73068916879448,1031
692,Hawaii,Female,34,7,0.0,2,1,0,195074.62,yes,low_risk,0.9124648394212967,1032
714,Massachusetts,Male,33,8,122017.19,1,0,0,162515.17,yes,low_risk,0.6419890385089918,1033
604,Massachusetts,Male,43,2,145081.72,1,1,1,23881.62,yes,low_risk,0.4211947575825459,1034
553,Massachusetts,Female,39,1,142876.98,2,1,0,44363.42,yes,low_risk,0.6594286255034664,1035
502,Hawaii,Male,33,8,0.0,2,1,1,123509.01,yes,low_risk,0.940927422345406,1036
640,Massachusetts,Male,62,3,0.0,1,1,1,101663.47,yes,low_risk,0.4142028341297796,1037
815,Hawaii,Male,35,4,0.0,2,0,1,198490.33,yes,low_risk,0.9254736754637964,1038
510,California,Female,32,1,0.0,2,0,1,28515.17,yes,low_risk,0.9316277674872444,1039
570,Florida,Male,34,10,0.0,2,0,1,183387.12,yes,low_risk,0.9428604210826788,1040
833,Texas,Male,29,1,96462.25,2,0,1,48986.18,yes,low_risk,0.8760297947943091,1041
759,Hawaii,Nonbinary,39,6,0.0,2,1,1,140497.67,yes,low_risk,0.8744280760232336,1042
488,Hawaii,Male,43,10,112751.13,1,1,1,28332.0,yes,low_risk,0.4223107650567113,1043
579,California,Female,33,1,118392.75,1,1,1,157564.75,yes,low_risk,0.765678366194675,1044
559,Florida,Female,31,1,139183.06,1,0,1,143360.56,yes,low_risk,0.7613688801300585,1045
596,Texas,Male,54,1,123544.0,1,1,1,120314.75,no,high_risk,0.247056491340007,1046
607,New York,Female,39,8,105103.33,1,1,0,104721.5,no,high_risk,0.3788017282408366,1047
680,Hawaii,Male,44,3,0.0,2,1,0,86935.08,yes,low_risk,0.6869779656557617,1048
587,Texas,Female,45,8,134980.74,1,1,1,123309.57,no,high_risk,0.2846393303438552,1049
482,California,Female,35,2,133111.73,1,0,1,79957.95,yes,low_risk,0.7477286596194596,1050
603,California,Male,31,1,129743.75,1,1,0,109145.2,yes,low_risk,0.6752502710841456,1051
768,Massachusetts,Female,42,3,0.0,1,0,0,161242.99,no,high_risk,0.2244299039698289,1052
707,California,Female,42,10,0.0,2,1,1,152944.39,yes,low_risk,0.8200639624345422,1053
630,Florida,Female,39,7,135483.17,1,1,0,140881.2,no,high_risk,0.5326025498286314,1054
773,Massachusetts,Female,41,5,0.0,1,1,0,28266.9,no,high_risk,0.3915028763487928,1055
734,Texas,Male,33,5,121898.58,1,1,0,61829.89,yes,low_risk,0.4580433215656175,1056
649,California,Male,45,7,0.0,2,0,1,75204.21,yes,low_risk,0.8393853222284133,1057
606,Texas,Female,41,4,132670.53,1,1,0,156476.36,no,high_risk,0.2958482351396377,1058
556,Texas,Male,42,0,115915.53,2,0,1,125435.47,no,high_risk,0.4812140074928449,1059
598,California,Female,64,9,0.0,1,0,1,13181.37,no,high_risk,0.4206355555122068,1060
643,New York,Male,41,2,127841.52,1,1,0,172363.41,yes,low_risk,0.2959825176549855,1061
671,Hawaii,Female,48,8,115713.84,2,0,0,83210.84,yes,low_risk,0.3372608425276784,1062
666,New York,Female,37,2,158468.76,1,0,1,93266.01,yes,low_risk,0.6197626159300893,1063
678,Florida,Female,40,4,113794.22,1,1,0,16618.76,yes,low_risk,0.485367620467391,1064
767,Hawaii,Female,44,2,152509.25,1,1,1,136915.15,yes,low_risk,0.4262773090054611,1065
798,Hawaii,Female,37,4,111723.08,1,1,1,83478.12,yes,low_risk,0.7122548498450244,1066
601,New York,Female,54,1,131039.97,2,1,1,199661.5,yes,low_risk,0.5856165779965743,1067
616,Texas,Male,39,2,121704.32,2,1,0,55556.3,yes,low_risk,0.5960729996823686,1068
654,Texas,Male,31,5,150593.59,2,1,1,105218.45,yes,low_risk,0.8403239767934381,1069
543,Florida,Male,35,10,59408.63,1,1,0,76773.53,yes,low_risk,0.5730842052277604,1070
749,Texas,Male,54,3,144768.94,1,1,0,93336.3,no,high_risk,0.0474890744849512,1071
518,California,Female,28,9,85146.36,1,0,0,2803.89,yes,low_risk,0.7169115985496599,1072
791,Florida,Male,25,7,0.0,1,1,0,89666.28,yes,low_risk,0.5823373286789433,1073
771,Massachusetts,Female,67,8,0.0,2,1,1,51219.8,yes,low_risk,0.8868535445205673,1074
681,California,Female,63,7,0.0,2,1,1,55054.48,yes,low_risk,0.8563463366061217,1075
787,California,Nonbinary,33,1,126588.81,2,0,1,62163.53,yes,low_risk,0.8201784591393292,1076
774,Hawaii,Male,26,2,93844.69,1,1,0,28415.36,yes,low_risk,0.7398421738217933,1077
672,Hawaii,Female,50,1,0.0,1,1,0,12106.82,no,high_risk,0.0841748755349558,1078
511,Hawaii,Female,33,3,0.0,2,1,0,132436.71,yes,low_risk,0.9117396963136768,1079
513,New York,Male,34,7,60515.13,1,0,0,124571.09,yes,low_risk,0.555194602415574,1080
561,California,Female,31,1,81480.27,2,1,1,65234.6,yes,low_risk,0.9020147486904314,1081
654,California,Male,32,9,121455.65,1,1,0,190068.53,no,high_risk,0.6665460742725494,1082
629,California,Female,61,6,0.0,2,1,1,133672.61,yes,low_risk,0.8257441329040833,1083
710,California,Female,37,5,0.0,2,1,0,115403.31,yes,low_risk,0.8576177564245182,1084
763,Massachusetts,Female,39,7,0.0,2,1,0,19458.75,yes,low_risk,0.8498745142158975,1085
535,California,Female,29,5,0.0,2,0,1,52709.55,yes,low_risk,0.9346800576416612,1086
642,Hawaii,Male,72,1,160541.0,2,1,1,142223.94,yes,low_risk,0.7605093083334377,1087
697,Hawaii,Female,25,1,0.0,2,0,0,87803.32,yes,low_risk,0.9189343822391264,1088
590,California,Male,39,9,0.0,2,1,1,104730.52,yes,low_risk,0.8920814068333847,1089
477,New York,Male,34,8,139959.55,2,1,1,189875.83,yes,low_risk,0.8347591642044911,1090
493,Hawaii,Female,36,5,148667.81,2,1,0,56092.51,yes,low_risk,0.7058542315206258,1091
690,Massachusetts,Male,36,10,0.0,2,1,0,55902.93,yes,low_risk,0.8583556630129486,1092
612,New York,Female,47,6,130024.87,1,1,1,45750.21,no,high_risk,0.2368847160771724,1093
465,Texas,Male,53,1,117438.17,1,0,0,74898.8,no,high_risk,0.0466096199261814,1094
610,California,Female,27,4,87262.4,2,1,0,182720.07,yes,low_risk,0.8553199219220227,1095
675,California,Female,49,0,0.0,1,1,1,80496.71,no,high_risk,0.2681929867964128,1096
710,Florida,Female,36,8,0.0,2,0,0,83206.19,yes,low_risk,0.8641218267361015,1097
573,New York,Male,31,0,134644.19,1,1,1,70381.49,yes,low_risk,0.5899695480752833,1098
678,Texas,Female,43,2,153393.18,2,1,1,193828.27,yes,low_risk,0.6687131761644658,1099
850,Texas,Female,36,3,169025.83,1,1,0,174235.06,yes,low_risk,0.5927706936983991,1100
705,Texas,Nonbinary,33,5,116765.7,1,0,0,190659.17,no,high_risk,0.4820941565401455,1101
644,California,Male,48,8,0.0,2,0,1,44965.54,no,high_risk,0.77690567193519,1102
604,Massachusetts,Male,23,9,124577.33,1,1,1,7267.25,yes,low_risk,0.7889213466156066,1103
676,California,Male,33,6,171490.78,1,0,0,79099.64,yes,low_risk,0.6581167733742062,1104
689,Massachusetts,Male,40,2,0.0,2,1,1,164768.82,yes,low_risk,0.8592574001010606,1105
641,Hawaii,Male,57,5,0.0,2,1,1,122449.18,yes,low_risk,0.7904977899038889,1106
647,Florida,Male,47,5,105603.21,2,1,1,157360.9,yes,low_risk,0.4281337768100844,1107
556,Hawaii,Female,54,4,150005.38,1,1,0,157015.5,no,high_risk,0.0576378468010439,1108
584,California,Female,37,1,0.0,2,1,1,180363.56,yes,low_risk,0.9107535780410928,1109
592,California,Male,36,1,126477.42,1,0,0,179718.17,yes,low_risk,0.6246536017594263,1110
477,Hawaii,Female,30,6,131286.46,1,1,0,194144.45,yes,low_risk,0.7023984722557326,1111
671,Massachusetts,Female,29,6,0.0,2,0,0,12048.67,yes,low_risk,0.9249327670455804,1112
584,Texas,Male,32,8,40172.91,1,1,1,137439.34,yes,low_risk,0.6970849387033627,1113
547,California,Male,30,6,0.0,2,1,1,18471.86,yes,low_risk,0.9368574455320052,1114
501,Hawaii,Nonbinary,40,2,0.0,2,0,0,141946.92,yes,low_risk,0.8257445231122014,1115
811,California,Male,31,7,117799.28,1,1,1,182372.35,yes,low_risk,0.750522600131315,1116
568,Hawaii,Male,33,7,0.0,2,1,0,143450.61,yes,low_risk,0.9180829856988576,1117
500,Massachusetts,Female,50,5,0.0,4,1,1,83866.35,no,high_risk,0.0651016623360726,1118
581,Massachusetts,Female,46,1,0.0,2,1,0,104272.04,yes,low_risk,0.6508253473157322,1119
761,Florida,Male,27,8,0.0,2,1,0,63297.7,yes,low_risk,0.929132000204186,1120
850,Texas,Female,38,2,102741.15,2,0,1,23974.85,yes,low_risk,0.7877818601152157,1121
707,Florida,Male,48,8,88441.64,1,1,1,119903.2,no,high_risk,0.3755540644672231,1122
543,California,Female,32,7,147256.86,1,1,0,112771.95,yes,low_risk,0.6740864677699149,1123
539,New York,Female,34,4,91622.42,1,1,1,136603.42,yes,low_risk,0.701297639363603,1124
718,Hawaii,Nonbinary,31,1,152663.77,1,0,1,17128.64,yes,low_risk,0.7879144758093141,1125
672,California,Female,40,3,0.0,1,1,0,113171.61,no,high_risk,0.4216854380743671,1126
673,Hawaii,Male,32,8,121240.76,1,1,0,116969.73,yes,low_risk,0.6858193756054416,1127
825,New York,Male,37,6,118050.79,1,0,1,52301.15,yes,low_risk,0.4535014368549118,1128
694,California,Female,31,10,0.0,2,1,0,160990.27,yes,low_risk,0.9301144813965532,1129
716,California,Female,29,10,87946.39,1,1,1,182531.74,yes,low_risk,0.7835149720289952,1130
703,California,Female,51,3,0.0,3,1,1,77294.56,no,high_risk,0.0790281343405557,1131
744,California,Male,42,1,112419.92,1,1,1,83022.92,yes,low_risk,0.4503086694035494,1132
468,California,Female,56,10,0.0,3,0,1,62256.87,no,high_risk,0.0788578197756936,1133
646,Massachusetts,Male,32,1,0.0,2,1,0,183289.22,yes,low_risk,0.9233562672986791,1134
723,California,Male,48,7,0.0,2,1,1,150694.58,yes,low_risk,0.8041343536975363,1135
595,Florida,Female,30,5,100683.54,1,1,1,178361.04,yes,low_risk,0.7711581892949023,1136
652,New York,Male,27,2,166527.88,2,0,1,146007.7,yes,low_risk,0.8376100203768628,1137
542,Hawaii,Female,31,3,0.0,2,1,1,115217.59,yes,low_risk,0.9391083553079456,1138
754,Texas,Male,57,2,101134.87,2,1,1,70954.41,yes,low_risk,0.4196903946088781,1139
482,Hawaii,Male,38,4,124976.19,1,1,0,35848.12,yes,low_risk,0.6087901996518663,1140
602,California,Male,32,10,0.0,2,1,1,116052.92,yes,low_risk,0.941507787824562,1141
627,Texas,Male,29,5,139541.58,2,1,0,80607.33,yes,low_risk,0.7760739686547382,1142
551,California,Male,31,1,0.0,2,1,1,185105.44,yes,low_risk,0.9360708827798788,1143
606,Texas,Male,36,5,190479.48,2,0,0,179351.89,yes,low_risk,0.6823943507747046,1144
597,California,Female,42,4,64740.12,1,1,1,106841.12,yes,low_risk,0.4222669349095712,1145
562,Hawaii,Male,45,6,136855.24,1,1,0,46864.0,yes,low_risk,0.2390220827056997,1146
675,Hawaii,Female,34,10,84944.58,1,0,0,146230.63,yes,low_risk,0.6958351653166263,1147
692,Florida,Female,29,4,0.0,2,0,0,138880.24,yes,low_risk,0.9270986037134896,1148
546,Texas,Female,58,3,106458.31,4,1,0,128881.87,no,high_risk,0.0151044049450501,1149
515,Texas,Male,45,7,120961.5,3,1,1,39288.11,no,high_risk,0.0225498577519015,1150
730,Florida,Female,62,2,0.0,2,1,1,162889.1,yes,low_risk,0.8374183960002409,1151
731,Hawaii,Female,38,10,123711.73,2,1,0,171340.68,no,high_risk,0.6213137261995031,1152
666,Hawaii,Female,33,2,147229.65,1,1,1,56410.17,yes,low_risk,0.7698828075616805,1153
763,New York,Nonbinary,32,1,108465.65,2,1,0,60552.44,no,high_risk,0.7132502575009165,1154
744,Hawaii,Male,56,9,0.0,2,1,1,169498.61,yes,low_risk,0.7857824969467642,1155
850,Texas,Female,31,1,108822.4,1,1,1,132173.31,yes,low_risk,0.6591444532184697,1156
742,Texas,Male,33,0,181656.51,1,1,1,107667.91,yes,low_risk,0.6997714257384543,1157
556,New York,Female,31,1,128663.81,2,1,0,125083.29,yes,low_risk,0.773904285346411,1158
485,California,Male,29,7,182123.79,1,1,0,116828.51,no,high_risk,0.6397781884486343,1159
572,Hawaii,Male,33,5,0.0,1,0,1,41139.05,yes,low_risk,0.6659378508739842,1160
793,Massachusetts,Male,41,9,0.0,2,1,0,152153.74,yes,low_risk,0.8180908479844473,1161
747,Hawaii,Female,25,4,0.0,2,0,1,42039.67,yes,low_risk,0.9291977692451922,1162
591,Hawaii,Nonbinary,40,2,99886.42,2,1,1,88695.19,yes,low_risk,0.7511704137330989,1163
777,Texas,Female,37,10,121532.17,2,1,1,73464.88,yes,low_risk,0.7323655039009411,1164
625,Hawaii,Male,22,9,0.0,2,1,0,157072.91,yes,low_risk,0.933927683266538,1165
769,Massachusetts,Male,38,6,0.0,2,0,0,104393.78,yes,low_risk,0.8651277180053366,1166
833,Hawaii,Female,34,3,144751.81,1,0,0,166472.81,yes,low_risk,0.6784564452917229,1167
705,Massachusetts,Male,39,6,133261.13,1,1,1,78065.9,yes,low_risk,0.690008686281633,1168
691,Massachusetts,Male,35,6,0.0,2,0,1,178038.17,yes,low_risk,0.9235931383121664,1169
602,California,Female,56,3,115895.22,3,1,0,4176.17,no,high_risk,0.0103403626890074,1170
655,Hawaii,Male,28,10,0.0,2,0,1,126565.21,yes,low_risk,0.9389758374938992,1171
651,California,Female,34,9,0.0,2,1,0,138113.71,yes,low_risk,0.9220959872679804,1172
658,California,Female,40,5,143566.12,1,1,1,189607.71,yes,low_risk,0.6201477058837509,1173
825,Massachusetts,Female,32,1,0.0,2,1,1,42935.15,yes,low_risk,0.9161486064530552,1174
675,Hawaii,Male,69,1,0.0,2,1,0,157097.09,yes,low_risk,0.3782467593938775,1175
601,New York,Male,48,9,163630.76,1,0,1,41816.49,no,high_risk,0.2849326787326354,1176
627,California,Male,43,8,71240.3,1,0,1,127734.16,yes,low_risk,0.4379369825584613,1177
556,Hawaii,Male,40,5,125909.85,1,1,1,95124.4,yes,low_risk,0.6269078265829302,1178
783,Massachusetts,Male,38,1,0.0,3,1,1,80178.54,no,high_risk,0.1595807323040359,1179
573,Texas,Female,47,4,152522.47,1,0,1,164038.07,no,high_risk,0.2473031788216175,1180
679,Florida,Female,40,7,0.0,2,1,1,163757.29,yes,low_risk,0.8700153975182837,1181
649,Hawaii,Male,39,3,113096.41,1,1,1,60335.24,yes,low_risk,0.6643134159697159,1182
729,Texas,Nonbinary,42,4,97495.8,2,0,0,2002.5,yes,low_risk,0.5704578858020877,1183
634,Massachusetts,Female,35,10,0.0,1,1,0,82634.41,yes,low_risk,0.5010402521431494,1184
637,Massachusetts,Male,43,3,172196.23,1,1,1,104769.96,yes,low_risk,0.4335775852925292,1185
703,Texas,Male,35,5,140691.08,2,1,0,167810.26,yes,low_risk,0.7290834766013263,1186
642,Hawaii,Male,40,8,109219.83,1,1,0,52827.51,yes,low_risk,0.4531123930746489,1187
688,Hawaii,Male,26,1,0.0,2,1,1,104435.94,yes,low_risk,0.9288430647846564,1188
678,California,Female,28,4,0.0,2,1,1,144423.17,no,high_risk,0.923396124081819,1189
513,California,Male,35,8,0.0,1,1,0,76640.29,no,high_risk,0.5084272006881152,1190
781,California,Male,23,2,107433.48,1,1,0,173843.21,yes,low_risk,0.6798810285701549,1191
742,California,Male,39,8,140004.96,1,1,1,92985.78,yes,low_risk,0.6861075224797198,1192
649,Hawaii,Female,41,3,130931.83,1,1,1,144808.37,yes,low_risk,0.6140076252210249,1193
630,California,Male,40,8,0.0,2,1,1,42495.81,yes,low_risk,0.8413199552366657,1194
557,Hawaii,Female,27,2,0.0,2,0,1,4497.55,yes,low_risk,0.9300875645838976,1195
588,Hawaii,Female,24,0,0.0,2,1,1,140586.08,yes,low_risk,0.9062347106745416,1196
660,California,Female,40,8,167181.01,1,1,1,185156.94,yes,low_risk,0.6221241258131526,1197
782,Hawaii,Male,34,9,0.0,1,1,0,183021.06,no,high_risk,0.5223160912592346,1198
706,Hawaii,Female,29,5,112564.62,1,1,0,42334.38,yes,low_risk,0.6826365367851155,1199
718,California,Female,29,3,0.0,1,0,1,134462.29,yes,low_risk,0.7303861340419676,1200
619,Texas,Female,42,8,132796.04,3,1,1,191821.35,no,high_risk,0.072364000286032,1201
675,Florida,Female,35,8,155621.08,1,0,1,35177.31,yes,low_risk,0.7516916826226708,1202
757,Florida,Male,30,3,145396.49,1,0,1,198341.15,yes,low_risk,0.7633197585636426,1203
473,Hawaii,Female,25,6,110666.42,2,0,0,46758.42,yes,low_risk,0.7741891596028445,1204
675,Hawaii,Male,34,8,0.0,2,1,1,184842.21,yes,low_risk,0.9333064011567166,1205
692,Massachusetts,Male,46,2,0.0,2,1,1,105983.09,yes,low_risk,0.8190298510694178,1206
548,New York,Male,32,5,175214.71,1,1,1,155165.61,yes,low_risk,0.7164117921988737,1207
520,Massachusetts,Female,63,5,162278.32,1,1,1,34765.33,yes,low_risk,0.5104603971705519,1208
669,California,Female,33,9,0.0,2,0,1,107221.03,yes,low_risk,0.9370208569721296,1209
656,Hawaii,Male,39,10,0.0,2,1,1,98894.64,yes,low_risk,0.8381781699628994,1210
616,Hawaii,Male,40,9,0.0,2,0,0,93717.55,yes,low_risk,0.8305191641033454,1211
556,Hawaii,Female,36,2,134208.22,1,0,1,177670.57,yes,low_risk,0.7152955067841915,1212
838,Massachusetts,Male,43,9,123105.88,2,1,0,145765.83,yes,low_risk,0.5556994628894923,1213
711,California,Female,29,9,0.0,2,0,1,3234.8,yes,low_risk,0.9321318878228187,1214
630,Hawaii,Female,36,2,110414.48,1,1,1,48984.95,yes,low_risk,0.7118275287902681,1215
540,Hawaii,Female,31,7,0.0,1,0,1,183051.6,no,high_risk,0.621835339114313,1216
474,New York,Female,37,5,142688.57,2,1,1,110953.33,yes,low_risk,0.7832522858731022,1217
743,Hawaii,Male,30,7,77599.23,1,0,0,144407.1,yes,low_risk,0.7256891927724987,1218
527,Massachusetts,Male,37,5,93722.73,2,1,1,139093.73,yes,low_risk,0.8297508896570654,1219
755,California,Female,29,3,0.0,3,1,0,4733.94,yes,low_risk,0.7413216711365405,1220
422,Florida,Female,54,4,0.0,2,1,1,7166.71,yes,low_risk,0.7652860992039426,1221
568,Massachusetts,Female,36,10,153610.61,1,1,1,54083.8,no,high_risk,0.6905257483511201,1222
607,Hawaii,Female,39,10,0.0,3,1,0,132741.13,no,high_risk,0.2115749653259036,1223
490,Texas,Male,33,5,96341.0,2,0,0,108313.34,yes,low_risk,0.8171923111142617,1224
637,Hawaii,Male,40,8,125470.81,1,1,1,174536.17,yes,low_risk,0.6195057237508922,1225
479,Texas,Male,35,9,92833.89,1,1,0,99449.86,no,high_risk,0.4916908433133754,1226
647,California,Female,42,9,0.0,2,1,1,51362.82,yes,low_risk,0.8462035288949359,1227
500,Hawaii,Male,56,1,100374.58,1,1,0,118490.8,no,high_risk,0.056463901454874,1228
586,California,Female,28,5,0.0,3,1,0,170487.4,no,high_risk,0.190114326882153,1229
550,California,Female,30,4,0.0,2,1,0,89216.29,yes,low_risk,0.92880016011804,1230
807,Hawaii,Male,35,3,174790.15,1,1,1,600.36,yes,low_risk,0.7399569114633703,1231
693,Texas,Female,43,1,121927.92,1,1,0,87994.95,no,high_risk,0.1540632023557173,1232
677,Florida,Female,25,8,130866.19,1,1,0,42410.21,yes,low_risk,0.6571547729905481,1233
620,California,Female,33,9,127638.35,1,1,1,192717.57,yes,low_risk,0.7514951079527941,1234
535,California,Male,38,8,85982.07,1,1,0,9238.35,yes,low_risk,0.6191740250392486,1235
501,New York,Female,34,7,93244.42,1,0,1,199805.63,yes,low_risk,0.6339084218024702,1236
682,Texas,Male,32,2,105163.88,2,1,1,164170.46,yes,low_risk,0.8684309764011197,1237
815,Florida,Female,57,5,0.0,3,0,0,38941.44,no,high_risk,0.0665648587023998,1238
850,Hawaii,Female,27,7,43658.33,2,1,1,3025.49,yes,low_risk,0.9172181707641072,1239
727,New York,Male,36,6,140418.81,1,1,1,113033.73,no,high_risk,0.4663841609696277,1240
746,Hawaii,Male,47,8,142382.03,1,1,1,62086.62,yes,low_risk,0.3688289780303691,1241
708,California,Male,52,10,105355.81,1,1,0,123.07,no,high_risk,0.1816117694391588,1242
595,Hawaii,Female,39,9,136422.41,1,1,1,151757.81,yes,low_risk,0.6613352690722185,1243
445,Texas,Female,38,6,119413.62,2,1,0,175756.36,yes,low_risk,0.5568080983034305,1244
758,Hawaii,Female,33,7,0.0,2,0,0,82996.47,yes,low_risk,0.915582306937468,1245
785,New York,Female,33,6,127211.45,1,0,0,191961.83,yes,low_risk,0.4966530907484822,1246
542,California,Male,67,10,129431.36,1,0,1,21343.74,yes,low_risk,0.6690224250164059,1247
807,California,Male,47,1,95120.59,1,0,0,127875.1,yes,low_risk,0.1912038973214065,1248
710,Massachusetts,Female,27,2,135277.96,1,1,0,142200.15,yes,low_risk,0.6552216093895578,1249
823,Massachusetts,Female,46,3,81576.75,1,1,1,28370.95,no,high_risk,0.3644980043838266,1250
662,California,Male,64,0,98848.19,1,0,1,42730.12,yes,low_risk,0.4902521926074588,1251
627,Texas,Female,39,5,124586.93,1,1,0,93132.61,no,high_risk,0.3578665624075615,1252
640,Hawaii,Female,66,9,116037.76,1,0,1,184636.05,yes,low_risk,0.6661628356595232,1253
508,Massachusetts,Male,54,10,0.0,1,1,1,175749.36,yes,low_risk,0.32640231895267,1254
660,Hawaii,Female,48,0,90044.32,2,0,1,187604.97,no,high_risk,0.4751847469445019,1255
636,Florida,Male,45,3,0.0,2,1,1,159463.8,yes,low_risk,0.8335715365311559,1256
850,Texas,Female,32,0,116968.91,1,0,0,175094.62,yes,low_risk,0.5310453324905513,1257
682,Hawaii,Male,69,6,0.0,2,0,1,149604.18,yes,low_risk,0.884220017377695,1258
559,Hawaii,Female,31,3,127070.73,1,0,1,160941.78,yes,low_risk,0.7616451387993745,1259
629,New York,Female,38,9,123948.85,1,1,0,76053.07,yes,low_risk,0.380681090168524,1260
658,Hawaii,Female,24,2,0.0,2,1,1,84694.49,yes,low_risk,0.9250443358812568,1261
657,Florida,Male,75,7,126273.95,1,0,1,91673.6,yes,low_risk,0.8095458906093669,1262
520,California,Male,49,5,121197.64,1,1,0,72577.33,no,high_risk,0.1234800473606454,1263
785,Hawaii,Nonbinary,47,9,122031.55,1,1,1,33823.5,no,high_risk,0.3505529469574176,1264
